node,trees
5850721307,5
61358607,1
6881656162,1
61496048,6
61517296,4
2887001828,2
61421374,3
61385232,9
3416347385,4
61385226,2
61421327,1
3416347386,1
61385245,4
1796354874,6
61347017,7
61347019,11
61346980,10
7081950433,1
61346984,12
61347104,17
61347481,19
7081950440,1
4334343253,15
61347190,23
61347492,33
7081950435,9
5458192572,2
61354451,1
61465023,5
61466424,1
61339408,17
61339409,6
61339503,1
61348057,1
61339520,1
5458192577,12
61339434,1
61570596,11
61496739,4
5175949008,4
61516067,3
61353396,3
61516066,1
61354471,2
61353392,2
61346923,21
61412936,14
61508614,11
61339410,3
61570604,10
61508653,6
6759521693,6
61348056,4
6759521688,1
61339406,14
61496733,4
61402213,8
5836014390,25
6785089560,13
5836014385,15
61560089,21
61347168,9
61347164,24
61422648,2
61347062,19
61422654,27
61515114,4
5836014389,2
61402210,14
61402166,11
61341312,22
61341541,4
61341513,6
61341520,5
61341174,10
6598567918,14
5549076785,8
61500322,3
6949909021,1
2298256062,1
5549076767,4
61341687,6
61469919,11
5933203420,5
61376500,5
5549076746,4
61496090,12
61363292,9
5549069633,1
5549076748,2
5549076759,1
61363285,4
5549069635,1
61341169,9
61341172,1
4034761330,1
5549076749,2
5549069618,1
61485793,5
5549069617,1
5549076770,3
61350039,3
61350113,2
61386866,2
5674400288,2
61469911,15
6881106160,6
6756943574,1
4062883820,2
6756943570,2
61515985,8
5845289306,14
61365101,12
4053589340,7
61365103,8
4034761333,6
4034761331,1
5549069628,9
6756943571,2
4062883822,4
6756943575,1
6756943573,1
6881106161,5
4064456200,3
5549076774,1
5549076773,2
61516095,17
5549076765,5
5549076750,1
5549076753,1
6949909023,1
5549076768,2
4060057098,3
5845289301,9
4062883829,8
4062883827,39
61340241,13
61340421,30
61340424,4
61518404,15
61347568,24
61347594,8
4062883830,9
61470004,9
4060057103,3
61343131,1
61343119,1
61495283,3
61363237,14
61363269,2
61363235,5
61341077,17
6404525892,4
61341074,2
6404525891,7
61341052,10
61500124,9
61392047,18
61469706,2
61392092,5
4065241723,18
61347593,5
61352845,10
4065241726,9
5850683640,8
61347592,6
2178508914,1
61392086,4
2178508905,5
61340995,6
61340997,15
1796354875,5
61347494,6
61363996,10
61413395,8
4067819412,2
61363985,11
4067819411,1
61347287,13
61386519,9
6757230666,1
1280319672,25
4062883989,12
61347306,1
61386015,5
3605411608,1
4062883887,3
61347308,1
7135168299,6
61347297,6
4062883879,7
4062883883,5
61430342,9
61347197,10
61430374,10
6877718323,11
4062883991,6
7135168301,3
4062883867,33
4062883870,4
4062883868,3
2930463699,9
2930463700,2
5850683637,6
61370770,14
61346955,2
61340872,8
61347555,2
61343103,19
61470282,6
61340329,3
61521819,18
61447415,20
61364769,2
6284938857,16
6284938822,6
61364880,4
61364888,23
61471678,16
61340380,23
61412941,27
61412972,23
61461272,30
61347275,54
61373002,20
61511778,31
4226601426,35
61425336,16
61341539,14
61341547,2
7083744601,2
61341067,2
7083744602,15
61340474,10
61343146,3
4614797956,5
61468847,5
61340476,9
6759577815,1
61341111,16
6759577808,14
61341001,2
61343121,2
61340973,4
61340327,12
61470731,2
7111762734,16
61347632,5
61340334,7
61340185,3
61516088,1
61347630,7
7111762735,1
61364061,3
61364063,10
5458230569,3
5458230571,1
5458230574,8
61340194,14
61365592,4
61365587,6
5458263646,5
61460833,7
61352648,9
61339320,3
61347265,28
61516940,11
6402875119,4
61347474,1
61347558,1
4226601433,3
61460872,14
61347548,2
61347003,1
61461294,5
5458223949,3
61466688,16
5458258614,8
61405082,1
61347039,14
61410417,1
5458223946,15
5458223933,1
61512017,12
61347026,25
61339365,12
61347473,13
61425312,11
4226601416,2
61410739,6
61353557,5
61495040,4
61580875,4
61495070,7
61518638,9
61580860,5
61494944,6
61515067,10
61494942,5
61521788,27
5458223926,12
5458226441,24
61365918,1
61365593,5
5458258609,1
61434344,2
61464856,5
61455864,7
61365917,1
61518624,3
1171247810,27
61466444,6
61339509,16
5458230575,3
61507062,5
61339623,6
61455922,6
6758869596,10
5458226438,6
3801367291,3
61339555,4
61472143,7
61339689,8
61339594,16
61467123,18
61487832,14
61518311,5
61518611,1
61465766,2
61339341,5
61347126,21
61548519,5
3801367334,2
6758869603,1
3801367333,8
61339596,17
3801367311,11
3801367323,13
61366681,17
61364795,7
3801367327,3
61347605,5
7083744600,9
7083744599,9
61339414,16
61339416,28
61414346,17
7083744594,4
61467190,22
61339514,28
61347176,54
61340031,13
61339543,5
61364799,3
61339539,25
61347634,5
61341037,37
61347607,10
3343058108,58
61340368,65
61508709,50
61339551,19
61340268,34
61340106,18
61340104,21
61471055,40
61340256,50
61340422,3
61508736,19
61341073,40
61508749,33
61340962,25
61340366,16
61464946,8
61340978,40
61340383,1
6565139668,9
61400690,2
61347601,18
61340447,5
61347633,9
61400712,5
6759632584,4
5458236743,5
61499849,5
61341559,14
5458236741,4
5458194072,7
61366251,1
61349247,2
61341148,2
61355220,8
61405230,11
61355219,4
61341436,22
61500648,15
6759665187,2
61386336,8
61343161,3
61343157,3
61386347,1
61349241,3
61341147,7
5458194071,13
5458194074,5
61518476,1
61366426,11
61366439,1
6755978636,8
61341252,21
6755978634,7
61511203,6
61341680,29
6755978630,10
61341102,5
61341242,4
61343089,4
61341113,1
61588478,3
61588472,3
61570187,13
61469822,4
61518628,2
61469844,1
61518626,2
61447440,9
61447431,10
6769031199,3
6769031203,23
61360781,7
5458194039,19
61457024,6
61360787,17
6769031200,3
5458194036,4
61475296,2
5458194046,1
6769031202,3
61465057,2
61471611,8
6402875125,7
61339630,4
6755321013,1
61472308,16
61340321,3
6755321012,5
61339627,1
61490332,17
5458230273,27
61466450,33
61467903,43
61466534,3
5458228685,12
61347178,17
61347282,35
61402230,21
61341093,2
5458230813,1
61341151,2
61341150,4
61341004,2
61341459,11
5458230771,1
61475781,1
61595354,1
61341619,34
61341057,15
61518685,3
61340976,11
61340861,27
61343084,11
61341105,11
61470041,15
61470773,46
61515056,8
61471919,30
61347637,15
5458263649,13
61493336,4
61340449,4
61343142,3
61495743,7
61341024,4
61340971,13
5458285193,4
61340445,1
5458285191,5
61347639,3
61400322,8
5458285188,1
61340243,5
61595449,11
61400011,1
61400293,6
61399853,5
5458263657,3
61347636,14
61340282,1
61340094,1
61340087,7
61339614,39
61340262,8
61351040,14
61472038,13
61340085,14
6404572390,5
6404572391,1
61399857,34
61521688,9
61347658,33
61494871,6
61340255,3
61470601,7
61339617,3
61339322,18
61347263,16
61339606,8
61347353,8
61361291,1
61347348,3
61517876,2
61361281,2
61340308,7
61340316,7
61339585,1
61339568,12
61339577,12
61339419,12
61466443,14
61339458,9
61521790,2
61386070,12
61346978,5
61346937,5
6405004305,24
61347034,7
61347220,1
61579400,9
61347414,1
1499514398,1
61339490,10
61339453,4
61339263,18
61467111,1
61347303,17
61347184,9
61355914,16
61355909,1
61355933,1
61461306,7
61460891,12
61355929,15
61346366,19
61461463,2
61355927,15
61346359,29
61347486,2
61347250,12
61468574,4
61339269,5
61339507,11
61467890,1
61339486,23
61346375,4
6755997914,53
61345887,5
61346379,1
4331404520,17
61347228,12
1499514440,16
61466838,23
1499514429,4
1499569788,1
61346976,11
61347489,7
61347487,3
61346371,6
61345892,11
61378022,10
61350120,4
6755441999,9
61346234,8
61347478,3
61588260,9
61347573,1
61430839,1
6755997918,1
61346643,15
61346639,3
61346053,7
61346050,6
61345881,4
61430922,3
61366418,5
61405054,9
61548640,3
61345885,1
61366422,10
61405061,3
61365722,20
61370228,10
3137296123,9
61554810,3
61408396,5
61348104,1
5456543317,3
1180278900,8
1180278889,4
61346730,16
61395738,8
61346728,10
7079671948,3
7069003485,3
61515072,7
61346741,16
61346545,21
61462876,15
61346727,12
3060019904,1
7069003489,1
3060030832,3
61342973,3
6755441994,11
61346752,4
61370808,3
61346775,1
61355070,26
61355184,15
61461656,28
61346180,32
3060040639,4
6755442004,5
61363159,12
61594079,16
61493696,5
61355287,14
61342977,35
61354575,10
61521879,19
61342975,17
7069003493,6
61363157,14
3060040636,1
61490078,32
61411458,2
61346108,6
61346113,12
61594049,6
61365633,4
61346373,14
61347553,12
61347554,2
61347528,10
61355288,10
61346057,46
61345998,14
61346051,17
61367218,10
61346535,9
61581078,3
61346999,4
61347166,7
61347524,2
61347005,12
61471246,11
6759705502,8
61581086,2
61367219,9
61345879,1
6759705501,7
61347518,10
61578980,6
61347251,12
61356707,5
4780399908,5
6756000739,4
61346931,3
6757345379,2
61548527,2
61350117,10
7081545125,1
7081545126,9
61424771,14
61350109,13
61339328,9
61339346,11
61425005,35
61424962,21
61339393,16
4073799329,9
61339344,20
61371028,3
61388147,7
61467020,3
61339471,2
61468133,7
61347329,8
61466437,9
61410448,14
61392238,11
61339492,3
4953997841,4
61339553,13
61392531,4
61339372,4
61489807,8
61340150,5
61367051,13
4073799330,14
4954002059,11
61403926,1
4954002066,2
61490063,1
61490068,2
61347338,3
61367320,5
61367325,7
61470007,3
61341025,4
61347589,1
61340464,3
61392553,20
61472314,3
4954050821,1
61487278,2
5458326165,1
61471038,7
61340163,3
61340224,3
61564865,6
5458326156,7
61367045,5
61367044,5
61343155,17
61341165,15
61340239,18
61391295,43
61341351,12
61502313,15
61404886,8
61341662,11
61341348,2
61343116,5
61391323,2
61340844,1
61470745,4
4900532515,7
61341020,5
61565625,12
61355665,6
61374140,8
61341527,9
61470869,17
61341498,4
61348404,1
61341030,3
61341528,3
61341060,10
61341043,3
61366634,1
61469927,1
61502297,2
61500071,14
61341134,18
6775602830,1
61489206,3
61502738,19
61341131,17
61341506,48
61489214,23
61341058,40
61469904,7
61489201,1
6775602832,3
6775602829,1
61404935,45
61500838,1
61515059,12
61341104,10
61341353,5
61366258,12
6759577810,1
61341107,5
61469868,8
61347416,2
1180278898,3
5456543319,1
5456543307,2
1180285108,2
5456543309,1
5456543311,1
5456543305,1
61505270,9
5456543293,4
1180285106,8
5456543306,2
61414907,5
5456543308,2
5456543304,4
61414915,1
61414954,9
1180285093,11
61505251,4
61414973,6
1180286749,3
2981197212,2
5456546023,1
5456546036,1
5456546030,2
5456546027,1
5456546024,1
1180286754,1
5456543303,1
61400549,2
61346783,8
61346616,1
61347399,14
4044516031,3
4044516022,6
4044516023,2
61349075,7
61564940,23
61341661,9
61341657,56
61452332,3
61517250,27
61348169,10
61502104,14
5458325593,30
61402030,8
61402027,1
61341062,6
61340415,21
61340413,10
61341035,6
61499871,25
5458325590,110
7147795573,28
61402135,12
5458325591,21
61570242,23
61340411,29
61340471,6
61470127,9
61340989,52
61499921,21
61341034,10
61343762,7
61341156,18
61501872,10
61341354,5
61341475,7
61341368,16
6869978562,2
61341039,20
61347622,15
61340458,2
61340462,5
61347571,14
61340189,23
61475532,14
61343177,13
61340364,4
61340417,22
61468841,20
61500116,11
61341359,14
61341362,8
61341154,3
61341159,9
61475528,5
61341175,5
61475537,9
61468439,8
61339246,11
4939210780,11
61339242,2
4939210776,7
61491410,4
61346941,20
61422671,13
61385970,32
61468399,16
61339464,6
61464842,14
61340178,37
61339532,12
61430184,17
61339469,20
4953918856,5
61339402,6
61339404,4
61356507,3
61347350,9
61347331,4
61347141,8
61347147,11
61430165,3
4953873516,5
61584503,4
4953887988,4
61366502,3
61339541,13
61370974,1
61584497,9
61371034,22
61347402,2
4953887984,6
61358253,4
61339694,5
61391302,23
61339685,16
61584574,3
4953887987,3
61340217,1
61506275,7
61584449,2
61584570,2
61584521,2
61584414,22
61340211,27
4953909013,5
6755842163,27
61486166,12
61340222,14
61340385,19
61518692,24
61340200,1
6755842162,2
61370928,2
61340455,6
61341048,9
61347583,1
4678596680,3
61347653,2
61340089,22
61340857,3
61343149,16
5458396932,15
61385987,5
6329849332,6
6329849330,5
61347230,9
61347444,14
61347438,10
61422700,6
2259618385,9
61391246,17
1866321599,8
1866321588,8
6869002590,21
6601910638,1
5458477628,13
2566440244,57
4933379428,33
5918320461,34
2251920919,26
1185559426,24
2566381233,13
61396845,37
61608211,45
61608313,28
2566381235,14
61396734,20
61389167,46
61384196,45
5888225595,15
5458477625,1
1185557900,10
61384205,22
2263383899,8
61348991,13
2256188243,14
61403835,8
61403875,9
1281163209,10
1281163088,10
61351132,11
1281163138,8
2566381423,20
1185555272,23
2566381525,18
2566381441,2
1185558673,11
2565857025,6
2565857010,2
61349009,6
2565857009,3
2565856990,3
61345441,3
61366709,4
61391257,2
1281154213,11
2565861534,2
2565856967,6
2565856946,5
2565856924,7
1281154630,3
61346596,16
61391263,13
4780399910,7
61391282,7
61345435,1
61355558,11
61355555,14
2259618392,2
61340198,31
61340864,45
61340466,21
61340419,12
6329886648,5
6329849371,2
6329849365,3
61340469,4
6329849362,1
6329849363,2
6329849361,3
6329849367,7
4678596685,25
61340196,18
6329849368,1
6329849372,1
61348812,2
6329849351,13
61339468,7
61340121,14
6329849348,2
6329849352,2
61340118,1
6329849360,2
61339583,7
6329849359,4
61340068,7
5458396933,6
6329849345,4
5458396936,3
6329849349,1
61436923,1
61339530,1
6329849340,1
5458396935,5
61339280,3
61339277,2
61467277,5
5458396937,1
6329849339,2
6329849337,1
5458396938,10
61339642,2
61339288,1
61339484,10
6870821682,3
2251965854,3
3801367278,2
1640092153,3
6557194356,10
1280971180,4
1280971175,2
1280971181,2
61355556,11
61355557,9
61356795,12
1640092143,8
61345442,5
61345465,2
1280971176,9
61346437,29
1640092147,8
2259618384,40
6557194357,5
6759101817,2
61346755,4
61346591,9
61346587,5
61401955,2
61346188,18
61346191,6
61402000,12
61346264,6
7145894781,8
61471151,17
61357848,10
6759101810,6
61347509,2
61347511,10
6755845258,2
61354340,11
6755845260,1
5458318618,4
61401982,7
6329849327,2
6329849324,1
61347512,4
61346274,9
61521813,16
61382659,3
61367049,3
61347471,4
61586328,5
6329868133,1
6329868126,1
6329868129,1
61347514,2
2251972907,9
61347472,16
6759101811,1
5458396929,3
6329849326,1
4939235130,3
6329849321,1
5458396941,1
61467948,13
5458396942,6
61467814,6
6329849319,1
6329849322,4
61373006,7
6329849318,4
61402318,11
61402320,2
4937611269,3
1183449983,11
61386009,24
61339359,8
6329849333,1
61356508,7
1640101160,5
1281154170,3
1281154165,18
1281163185,13
1281154209,11
1281154632,6
1640101025,11
1281163189,4
1640101018,8
1640101027,3
61399040,1
2254130934,7
2254130937,2
7145901888,9
2254130931,15
61354361,7
5919124568,30
1866321601,13
1866321598,1
6869002599,3
4933379460,13
6869002597,8
1866321592,3
1866321587,1
61599665,7
1866321591,11
1866321596,8
6319176170,10
5888223553,27
5458558367,8
5888223516,10
6869002601,21
5888223548,37
5888701168,5
5888701169,1
2258963340,4
1381389921,2
5918320458,38
5918320460,27
5918320459,22
5918320454,16
5888223572,24
5888223530,1
5888225654,1
5888713775,3
5888225598,12
2566440119,7
5888223573,1
5888223549,9
4942952752,9
61384468,39
1192125880,23
2566381165,10
61608202,35
61396856,29
2566381316,21
2566381314,14
2566381308,2
2566381313,3
2566381305,18
61389132,29
6870451915,18
2566381269,10
2566381248,1
2566381212,8
2566440300,11
61384181,9
2263383900,9
2566381231,3
2566381146,6
5458477626,4
61384460,57
5845347058,27
61339381,16
2266521291,26
61384199,11
2266521290,18
61396739,30
61396756,29
61389169,26
2266523196,13
2266523194,19
61608208,29
61608299,26
6772799680,14
6772799681,28
6870451916,7
2266523187,13
6870451913,16
61610555,33
61389196,18
6870451914,9
61472001,7
2258939292,15
61347417,21
61389199,13
6772799682,11
61389174,35
61608333,23
1192145022,23
6757086380,6
61339391,28
5845347056,37
5845347051,35
7059922758,13
7059922759,6
5845347062,6
61389181,29
5845347060,6
61570841,1
61570846,5
5458477677,2
5458477695,4
5458477693,6
61570852,2
5458336937,3
6757099089,10
5458336939,7
5458336980,10
61608150,26
5888225596,22
5888225597,8
5888225591,3
5888701185,2
5888701182,9
5888701184,9
5888701190,3
5888701197,8
2258923711,6
5458477675,20
5458477679,9
2261997966,1
6757086381,3
6757099086,4
2253418187,7
1399796930,1
2258923688,7
2566440188,13
61356909,15
61508801,20
2261651916,4
2253082627,15
61589324,9
2258923746,2
61391509,27
6757142670,12
61570363,1
6757142667,5
6757142666,21
4947706916,1
6757142673,7
61411766,15
61376878,7
61469863,18
61341042,18
61341041,4
61376547,21
61434063,9
61356914,13
61590308,5
2253082658,4
61376565,3
61341051,8
61502770,33
61365075,7
61354122,2
61354108,15
61341050,19
61569996,110
4941256353,5
4947707127,3
4947706906,13
2251884537,22
61341688,151
7082073548,7
61341116,11
61341086,2
61352090,5
61341112,15
61341350,16
6975843871,4
61347565,4
61472025,4
61410256,6
6757142679,14
61470990,8
61339604,10
61339598,13
61470982,4
6757142674,6
5458426870,12
2254061906,29
5458426902,8
5458426898,1
5458426874,14
5458426872,16
6870821680,5
61346925,3
61349464,6
61339305,5
6870821675,1
61357268,6
61357275,6
61407982,3
5458426909,4
5458426896,1
5458426894,1
5458426889,1
5458426908,11
61396767,13
61396744,17
5458336948,2
5458336950,9
5458336973,7
2253104013,5
5458336957,16
61376856,5
5458336940,6
2253523091,5
61557412,3
2254061927,9
61348250,1
61348247,1
61384427,10
5458426868,9
61384399,11
61391278,4
61363895,9
61384372,2
61512846,1
5648024525,2
5458426891,1
5458426893,2
5458426869,3
5458426897,1
5458426903,3
5458426881,2
5837366468,7
5837366471,3
61378583,3
1972215321,2
61378569,15
5458336988,5
5458336991,1
5458337014,10
61384449,5
5458396528,2
5458396921,4
5458396521,5
5458401867,3
5458401868,6
5458396567,2
5458396570,12
5458396529,12
5458396568,1
5458396536,2
5458396533,7
61432628,4
5458396532,4
61367055,3
61599770,2
5458396538,2
5458396540,1
2255821136,6
2255821085,5
1281163058,6
1281163085,13
1281163109,6
61457195,6
61457191,7
61347114,7
61351987,4
2255821138,5
2253523098,8
2253523092,1
5458337001,4
5458337004,2
3403864642,7
3403864650,1
2255821129,1
6870451909,12
2253418185,8
5458396617,6
5458396614,9
61608325,11
6870451912,7
6870451911,9
1972215342,4
1935884610,2
2256188280,6
5458401866,1
6856251014,5
5458396619,8
1972215323,5
1972215322,9
5458396559,1
64032533,4
2565856912,2
1281163135,11
1281163231,3
1281163212,8
61384452,10
1185555263,12
2565856921,4
5888701201,17
5458396584,6
5458396596,4
5458396597,5
5458396587,4
5458396598,7
5458396602,3
5458396604,5
5458396558,14
5458396553,3
5458396603,5
1185555298,7
5458396601,2
5458396599,2
5458396590,11
2266523181,11
61389157,12
2266523193,12
1185555274,5
2566381334,3
1185559025,7
5458396611,4
5458396589,2
1866335105,3
2266523192,15
1866335102,4
6870451910,5
61389136,7
4947707125,4
5117564703,12
61341120,1
4947707122,9
2565856978,5
61339286,2
73091316,24
2535257757,253
61413623,92
61413317,35
61340886,50
5549069575,35
61410913,51
5549069557,5
63585053,48
3711673470,7
61341121,17
61340877,52
61340874,41
61371014,80
64060478,5
2576583194,18
3405331019,1
61340991,4
61340993,13
4062883799,4
4062883801,6
4062883803,2
4062883810,2
4062883813,2
4876799529,3
61349060,6
61349058,15
61347469,36
61349228,47
61413336,28
3605409983,12
4115298024,12
3605411630,5
1280319828,19
61377920,2
4062883802,2
4062883028,26
4062883797,21
61433574,34
63553350,12
61341678,14
63547326,72
61341143,11
61348513,17
5549069504,5
61371897,16
6757313326,4
61348517,21
2868723961,436
63582166,12
63552462,9
63537407,1
63544367,22
61415165,1
61413389,31
61405127,4
61447452,50
61349066,8
61447449,2
61467048,12
6602145053,6
63544464,32
61378645,26
61378558,12
61349069,45
63539079,3
63551231,1
61502645,22
61341682,21
5543719018,6
61341132,6
61560791,11
61500853,6
6884600321,19
5543530039,12
5543530040,4
5543530042,5
5543530061,19
61341138,37
5543530080,20
61341144,7
5543530063,5
5543530064,9
61369926,6
5549069519,7
61409736,17
61410674,14
5549069458,16
61388064,6
1079453048,3
5549069507,2
61388169,1
1079453050,5
4876745300,2
3711673464,4
5549069508,1
6757313327,2
5549069503,1
5549069556,1
2576580950,2
61499936,8
4062883085,7
4062883081,6
4062883079,13
4062883076,1
61410421,2
61388152,1
61340988,2
61488901,2
61340894,2
5549069561,8
896277629,65
896277444,86
73046642,2
61458360,10
7026034029,3
6755728745,4
61340072,2
61339350,8
5458191074,3
61355243,3
61363434,9
61345439,3
61356544,11
61347135,5
61494726,3
61347053,5
4947706895,20
2251884546,6
7082073549,10
61470204,2
5458426876,5
61341356,23
61341081,5
61352094,8
2256188220,2
61353390,3
5853254027,4
3306247912,24
3306247921,29
524475927,25
5548967750,7
5548967749,3
5543791767,31
1527824815,119
61358349,16
4748677753,4
61354468,7
4748677767,10
61599029,9
4748677745,7
61567394,20
6289890284,1
5548967748,8
61349452,14
61476104,16
61348430,23
5543792291,1
4689214130,1
5543792290,11
5549069343,49
61359044,18
4689214131,3
5543792292,24
4689214146,51
5548967747,13
5548967477,6
5548967472,3
5548967471,2
5548967469,2
5549069018,2
61573938,7
5548967491,3
4748677760,1
5548967733,2
61573992,3
6289890304,30
61555311,24
5549069019,1
61555346,33
61357456,30
61357447,30
5543761428,3
5543761426,7
5549069341,11
61402496,22
61348428,3
61348379,3
5549069017,4
61489369,7
5549068975,16
5543761051,6
4748670368,3
5543761084,3
61402473,3
5543761062,1
5543761064,1
5543761098,1
329327099,1
5543761095,3
5543761105,1
5543761431,6
61557953,2
1186263571,2
5543761085,3
61348368,13
5543719372,1
61348370,14
5543761046,4
61348364,6
61348366,12
61354868,34
61384832,6
4748670396,6
1527826937,12
1527826902,12
61391470,1
1527827389,12
61387599,7
61387604,6
1186256786,2
61357745,57
5456660674,14
61567494,84
61567557,27
61395790,2
61395769,27
6774048232,11
6774048233,6
6774048222,8
63569469,16
61349456,1
63555239,26
63574532,14
6117420260,4
329366478,6
61359598,7
61343776,13
61359572,16
61343773,8
61484444,15
61484502,8
61359260,29
61493225,9
61343819,55
61343828,46
61594807,17
6289890227,25
61343894,9
63589622,31
61343905,29
5458448067,24
63562205,3
63555965,8
519642899,2
61349062,2
6602145067,6
61413596,3
620848335,16
64067724,19
64067718,2
61343373,5
5456513061,4
61518330,1
1527826305,2
1527826311,1
1527826346,1
1527826719,1
1527826630,18
1527827047,6
1527827084,8
1527827054,48
1186263563,3
1527826590,10
61387708,3
61387683,1
61387208,5
61593485,1
1186263617,1
61361106,15
61483031,13
61352881,16
61352836,24
61355147,6
61588956,5
61450591,16
5543792389,12
61361108,9
61361639,17
61361164,10
61460766,31
61450657,25
1527824239,12
1527824184,13
1527824102,2
1527824091,11
1527824221,4
61355131,8
61385309,10
1527824479,1
1527824358,7
1527824464,8
5543792337,16
5543792338,3
5456682324,9
61367557,4
6585254907,7
6289890097,1
5456682333,6
5456682325,1
5456682334,2
61458437,41
1040515967,6
4748677776,15
1527824236,44
1527824493,1
61599077,1
4748677774,1
61599052,2
1527824746,3
4748677750,8
5543792295,3
61379134,3
5543792334,3
5543792333,3
5543792331,6
5456682335,3
61434396,1
5543792330,1
5543792327,1
4748677777,2
4748677734,2
6691017838,3
5543792285,4
61355176,2
5543792284,2
5543792282,1
5543792283,2
5674394885,1
61400362,21
1527824329,62
61540699,274
1527824126,136
1186263582,49
896346032,59
1527825016,77
1527824496,16
1527824437,38
61421542,10
1527825491,1
1527825220,5
1527824947,35
1527825908,65
1440939231,1
896346110,1
1527825300,2
896346056,2
1186263633,2
896346058,3
61390866,5
1527826337,2
1527826340,2
1527826122,4
61402611,5
5456694870,5
61400427,17
1527826788,2
1527826965,2
61357577,21
61516179,26
61354862,3
61519554,35
61357813,3
61354860,17
1399779217,2
1527827442,3
61348395,3
1527827607,2
5543719368,3
5543719373,6
896346033,8
61368771,4
1527827390,1
61348382,1
5543294175,1
1186256747,1
5745640875,1
61357541,1
5543791727,30
5543719358,1
6878533366,25
61355753,24
61505792,19
61355798,44
1527827624,5
1186256839,1
61355784,82
61504592,17
3403175310,2
61459540,1
61355153,10
61588921,9
61496547,6
3403175313,2
3403175315,4
61348248,11
61348251,12
61358566,15
61358571,20
61401514,57
61401507,9
61482247,1
3567187173,2
63560622,14
61543765,7
61361133,19
61361115,22
63532448,2
63579351,15
61361488,34
63539120,16
5456485593,52
61459816,9
61431898,12
61395240,17
61361813,9
61380404,16
61361816,5
61361794,4
5456486102,17
5456486101,11
6585254925,3
61367229,7
61361790,5
5456485599,10
61405662,9
5456485645,5
61369002,4
61594815,1
5456485639,3
61361808,4
6585254929,2
61372334,2
63529518,12
63581064,36
61575174,3
61391390,7
61391032,4
61391401,4
63557473,5
61600306,6
63543278,7
61402763,1
61391058,12
63552188,1
61391011,10
61391395,5
61421535,5
61361439,4
61421511,1
61361343,12
1527824219,64
61540739,91
1527824525,10
4748677769,2
5549068973,5
1186263555,6
896346089,6
4748677783,4
61355217,1
61355218,2
5549068969,7
5549068972,7
5549068970,12
6878533360,23
61495893,4
5543529974,1
5543529973,1
61573487,3
5543529980,2
61395188,2
61450196,3
5543791740,2
5543529979,6
5745640874,1
61363378,24
61364978,26
61593425,9
5543294164,3
6878533349,6
5543294151,4
4873034836,3
61504115,2
5543530004,11
61341642,26
61505446,27
1527827989,4
1527828055,9
61402849,16
61568611,8
5543294156,1
5543530013,13
5543530005,4
5543293284,7
4872974590,7
1186256794,5
4872983809,9
5543294135,4
5543294133,1
61341846,4
61341841,4
61341894,4
61341895,2
3416273556,8
3403166834,2
5543293287,2
5543294176,2
5543294148,4
1186256774,5
5543294132,4
1186256811,12
1527828240,8
5543487425,14
61355827,6
5543486300,2
61402958,4
61355750,13
1186256841,3
5543312359,5
61341835,24
61341847,2
5543312364,3
61364980,1
61349043,3
4062883017,17
5543312368,5
4872983539,3
4872974585,1
61504375,1
5543294147,6
61341868,7
61521763,2
5543312367,3
4062883015,4
61341484,10
5543294146,2
4872974557,1
61341492,10
61521766,11
61341460,49
61341462,57
6884600322,5
61501942,9
61341544,58
61357153,34
61357132,39
61504485,16
61405030,14
5543718967,1
5543718974,2
61413492,12
61502390,6
5543718988,12
6877521718,13
61349860,23
5543530060,6
5543718970,1
5543718969,1
61341632,1
5543718934,4
61386644,13
61504717,35
61386759,87
5543531669,10
7138466799,2
7138466797,24
61386871,17
61386642,13
61412569,16
61573343,9
5543718976,1
5543718981,4
5543718984,6
6877521714,18
5543719033,4
6877521715,13
5543719052,2
5543719055,8
5543719054,6
61350916,22
5543719057,23
5543719058,1
5543718986,3
63564240,24
5844026288,24
61412539,12
61413593,3
61412573,1
61351185,1
5543719105,10
63552779,30
5543719104,2
5543719103,2
61386261,20
5543719063,11
5543719066,8
61386765,23
5548965801,12
5548965787,11
5548965808,6
61385506,15
6866343357,7
5548965788,2
5548965799,4
4058426691,23
61384878,16
63587986,14
61573483,23
61384816,10
61384820,2
5456660672,6
61357454,19
4748670373,3
61348374,9
5543761093,1
61589288,1
61387445,1
5548967442,1
4748670369,6
61364491,32
61367230,17
61351138,71
6759264391,9
61365482,12
61349766,28
6772048087,8
3181981337,8
61352888,15
3181980982,14
5843312304,5
3181981279,4
3181980986,4
3181981214,1
3181981238,1
6772048095,15
3181981687,1
3181981667,13
3181981563,1
3181981653,2
3181982280,2
5951269202,2
61347912,21
61515825,7
61410465,25
3181982143,5
3181981744,2
61410723,21
61410457,20
6189015600,2
3181981759,1
61521129,18
61373535,11
3181982364,7
61347707,9
61347701,14
6769569833,3
61373543,9
61492469,16
61492314,13
6769569842,1
61518729,6
61411040,29
61588865,25
61358159,4
61410935,8
61411028,3
7072215576,1
61488703,2
61411054,5
61358169,2
61520979,6
61399179,1
61366928,4
61367114,10
61367166,1
61375127,15
61347693,3
7072215578,1
61421179,7
5458918421,11
61487169,1
61358768,4
61358763,29
61458839,12
61364485,12
61354663,16
61358895,20
61358405,27
61460641,51
61399180,26
61520953,66
61520946,29
61459494,22
61364494,26
61519692,59
61364106,13
61358802,28
61358929,17
61358804,16
61459254,18
61481270,19
61481277,28
61522023,33
61364377,14
